source,target,value,sourcecont,targetcont
Falkland Islands (Malvinas),Spain,218.0,SA,EU
Argentina,Sri Lanka,1111.0,SA,AS
Argentina,Sri Lanka,1271.0,SA,AS
Brazil,Sri Lanka,160442.0,SA,AS
Brazil,Sri Lanka,137748.0,SA,AS
Chile,Sri Lanka,1441.0,SA,AS
Chile,Sri Lanka,1457.0,SA,AS
Colombia,Sri Lanka,109.0,SA,AS
Ecuador,Sri Lanka,7667.0,SA,AS
Ecuador,Sri Lanka,1337.0,SA,AS
Paraguay,Sri Lanka,69.0,SA,AS
Peru,Sri Lanka,705.0,SA,AS
Peru,Sri Lanka,383.0,SA,AS
Uruguay,Sri Lanka,58.0,SA,AS
Uruguay,Sri Lanka,26.0,SA,AS
Suriname,Sri Lanka,1.0,SA,AS
Argentina,Suriname,1606.0,SA,SA
Brazil,Suriname,13045.0,SA,SA
Chile,Suriname,488.0,SA,SA
Colombia,Suriname,4230.0,SA,SA
Ecuador,Suriname,61.0,SA,SA
Peru,Suriname,248.0,SA,SA
Guyana,Suriname,169.0,SA,SA
Guyana,Suriname,6277.0,SA,SA
Argentina,Sweden,27244.0,SA,EU
Argentina,Sweden,17838.0,SA,EU
Brazil,Sweden,140605.0,SA,EU
Brazil,Sweden,133156.0,SA,EU
Chile,Sweden,51770.0,SA,EU
Chile,Sweden,44973.0,SA,EU
Colombia,Sweden,42626.0,SA,EU
Colombia,Sweden,37309.0,SA,EU
Ecuador,Sweden,37739.0,SA,EU
Ecuador,Sweden,25045.0,SA,EU
Paraguay,Sweden,8906.0,SA,EU
Paraguay,Sweden,11827.0,SA,EU
Peru,Sweden,54377.0,SA,EU
Peru,Sweden,46073.0,SA,EU
Uruguay,Sweden,7435.0,SA,EU
Uruguay,Sweden,9636.0,SA,EU
Argentina,Switzerland,53798.0,SA,EU
Argentina,Switzerland,32096.0,SA,EU
Brazil,Switzerland,407226.0,SA,EU
Brazil,Switzerland,119849.0,SA,EU
Chile,Switzerland,53161.0,SA,EU
Chile,Switzerland,26241.0,SA,EU
Colombia,Switzerland,131161.0,SA,EU
Colombia,Switzerland,6591.0,SA,EU
Ecuador,Switzerland,70763.0,SA,EU
Ecuador,Switzerland,9585.0,SA,EU
Paraguay,Switzerland,18031.0,SA,EU
Paraguay,Switzerland,12846.0,SA,EU
Peru,Switzerland,72739.0,SA,EU
Peru,Switzerland,6705.0,SA,EU
Uruguay,Switzerland,25646.0,SA,EU
Uruguay,Switzerland,22954.0,SA,EU
Guyana,Switzerland,41.0,SA,EU
Suriname,Switzerland,17.0,SA,EU
Argentina,Syrian Arab Republic,64906.0,SA,AS
Brazil,Syrian Arab Republic,104076.0,SA,AS
Colombia,Syrian Arab Republic,1477.0,SA,AS
Ecuador,Syrian Arab Republic,800.0,SA,AS
Paraguay,Syrian Arab Republic,95.0,SA,AS
Uruguay,Syrian Arab Republic,71.0,SA,AS
Argentina,Thailand,362489.0,SA,AS
Argentina,Thailand,371577.0,SA,AS
Brazil,Thailand,1532821.0,SA,AS
Brazil,Thailand,1220029.0,SA,AS
Chile,Thailand,24281.0,SA,AS
Chile,Thailand,25100.0,SA,AS
Colombia,Thailand,2193.0,SA,AS
Colombia,Thailand,613.0,SA,AS
Ecuador,Thailand,48.0,SA,AS
Ecuador,Thailand,399.0,SA,AS
Paraguay,Thailand,35682.0,SA,AS
Paraguay,Thailand,45591.0,SA,AS
Peru,Thailand,26433.0,SA,AS
Peru,Thailand,19768.0,SA,AS
Uruguay,Thailand,2622.0,SA,AS
Uruguay,Thailand,2095.0,SA,AS
Guyana,Thailand,80.0,SA,AS
Guyana,Thailand,426.0,SA,AS
Suriname,Thailand,104.0,SA,AS
Argentina,Togo,105.0,SA,AF
Argentina,Togo,121.0,SA,AF
Brazil,Togo,10973.0,SA,AF
Brazil,Togo,53576.0,SA,AF
Chile,Togo,22.0,SA,AF
Chile,Togo,179.0,SA,AF
Colombia,Togo,813.0,SA,AF
Colombia,Togo,1653.0,SA,AF
Paraguay,Togo,31.0,SA,AF
Paraguay,Togo,107.0,SA,AF
Peru,Togo,34.0,SA,AF
Peru,Togo,196.0,SA,AF
Uruguay,Togo,6.0,SA,AF
Uruguay,Togo,99.0,SA,AF
Argentina,Trinidad and Tobago,7378.0,SA,
Brazil,Trinidad and Tobago,3924.0,SA,
Brazil,Trinidad and Tobago,25949.0,SA,
Chile,Trinidad and Tobago,4590.0,SA,
Colombia,Trinidad and Tobago,14194.0,SA,
Ecuador,Trinidad and Tobago,1648.0,SA,
Paraguay,Trinidad and Tobago,1043.0,SA,
Paraguay,Trinidad and Tobago,993.0,SA,
Peru,Trinidad and Tobago,3145.0,SA,
Uruguay,Trinidad and Tobago,11390.0,SA,
Guyana,Trinidad and Tobago,13393.0,SA,
Guyana,Trinidad and Tobago,27012.0,SA,
Argentina,Tunisia,117285.0,SA,AF
Argentina,Tunisia,113783.0,SA,AF
Brazil,Tunisia,213195.0,SA,AF
Brazil,Tunisia,162502.0,SA,AF
Chile,Tunisia,366.0,SA,AF
Chile,Tunisia,1393.0,SA,AF
Colombia,Tunisia,1244.0,SA,AF
Colombia,Tunisia,89.0,SA,AF
Ecuador,Tunisia,13188.0,SA,AF
Ecuador,Tunisia,10467.0,SA,AF
Paraguay,Tunisia,59245.0,SA,AF
Paraguay,Tunisia,29102.0,SA,AF
Peru,Tunisia,67.0,SA,AF
Peru,Tunisia,17.0,SA,AF
Uruguay,Tunisia,7191.0,SA,AF
Argentina,Turkey,295850.0,SA,AS
Argentina,Turkey,407540.0,SA,AS
Brazil,Turkey,632380.0,SA,AS
Brazil,Turkey,585453.0,SA,AS
Chile,Turkey,47905.0,SA,AS
Chile,Turkey,83464.0,SA,AS
Colombia,Turkey,7636.0,SA,AS
Colombia,Turkey,2494.0,SA,AS
Ecuador,Turkey,87493.0,SA,AS
Ecuador,Turkey,107719.0,SA,AS
Paraguay,Turkey,259419.0,SA,AS
Paraguay,Turkey,214873.0,SA,AS
Peru,Turkey,2636.0,SA,AS
Peru,Turkey,1437.0,SA,AS
Uruguay,Turkey,164264.0,SA,AS
Uruguay,Turkey,204890.0,SA,AS
Guyana,Turkey,19.0,SA,AS
Guyana,Turkey,26.0,SA,AS
Suriname,Turkey,43.0,SA,AS
Argentina,Uganda,9814.0,SA,AF
Brazil,Uganda,604.0,SA,AF
Argentina,Ukraine,24770.0,SA,EU
Brazil,Ukraine,83279.0,SA,EU
Chile,Ukraine,3420.0,SA,EU
Colombia,Ukraine,3841.0,SA,EU
Ecuador,Ukraine,72923.0,SA,EU
Paraguay,Ukraine,34.0,SA,EU
Peru,Ukraine,123.0,SA,EU
Uruguay,Ukraine,602.0,SA,EU
Guyana,Ukraine,33.0,SA,EU
Argentina,United Arab Emirates,135384.0,SA,AS
Argentina,United Arab Emirates,195619.0,SA,AS
Brazil,United Arab Emirates,858355.0,SA,AS
Brazil,United Arab Emirates,1319069.0,SA,AS
Chile,United Arab Emirates,46699.0,SA,AS
Chile,United Arab Emirates,41189.0,SA,AS
Colombia,United Arab Emirates,11727.0,SA,AS
Colombia,United Arab Emirates,8166.0,SA,AS
Ecuador,United Arab Emirates,39531.0,SA,AS
Ecuador,United Arab Emirates,24581.0,SA,AS
Paraguay,United Arab Emirates,22456.0,SA,AS
Paraguay,United Arab Emirates,24260.0,SA,AS
Peru,United Arab Emirates,12113.0,SA,AS
Peru,United Arab Emirates,6412.0,SA,AS
Uruguay,United Arab Emirates,6125.0,SA,AS
Uruguay,United Arab Emirates,6237.0,SA,AS
Guyana,United Arab Emirates,6.0,SA,AS
Suriname,United Arab Emirates,3.0,SA,AS
Argentina,United Kingdom,747711.0,SA,EU
Argentina,United Kingdom,597141.0,SA,EU
Brazil,United Kingdom,1105369.0,SA,EU
Brazil,United Kingdom,925437.0,SA,EU
Chile,United Kingdom,592436.0,SA,EU
Chile,United Kingdom,510824.0,SA,EU
Colombia,United Kingdom,407884.0,SA,EU
Colombia,United Kingdom,332798.0,SA,EU
Ecuador,United Kingdom,80329.0,SA,EU
Ecuador,United Kingdom,73533.0,SA,EU
Paraguay,United Kingdom,124705.0,SA,EU
Paraguay,United Kingdom,113259.0,SA,EU
Peru,United Kingdom,324622.0,SA,EU
Peru,United Kingdom,248820.0,SA,EU
Uruguay,United Kingdom,45032.0,SA,EU
Uruguay,United Kingdom,40486.0,SA,EU
Guyana,United Kingdom,33071.0,SA,EU
Guyana,United Kingdom,52766.0,SA,EU
Suriname,United Kingdom,14.0,SA,EU
Falkland Islands (Malvinas),United Kingdom,1575.0,SA,EU
Argentina,Uruguay,332741.0,SA,SA
Argentina,Uruguay,315410.0,SA,SA
Brazil,Uruguay,338213.0,SA,SA
Brazil,Uruguay,312906.0,SA,SA
Chile,Uruguay,38794.0,SA,SA
Chile,Uruguay,43606.0,SA,SA
Colombia,Uruguay,2294.0,SA,SA
Colombia,Uruguay,1791.0,SA,SA
Ecuador,Uruguay,19553.0,SA,SA
Ecuador,Uruguay,15177.0,SA,SA
Paraguay,Uruguay,58068.0,SA,SA
Paraguay,Uruguay,121060.0,SA,SA
Peru,Uruguay,1509.0,SA,SA
Peru,Uruguay,2528.0,SA,SA
Uruguay,Uruguay,1149.0,SA,SA
Argentina,Yemen,167543.0,SA,AS
Brazil,Yemen,382463.0,SA,AS
Colombia,Yemen,947.0,SA,AS
Ecuador,Yemen,74.0,SA,AS
Uruguay,Yemen,1545.0,SA,AS
Brazil,Zambia,159.0,SA,AF
Chile,Zambia,65.0,SA,AF
Argentina,Zimbabwe,3654.0,SA,AF
Brazil,Zimbabwe,2322.0,SA,AF
Brazil,Zimbabwe,3.0,SA,AF
Paraguay,Zimbabwe,443.0,SA,AF
Paraguay,Zimbabwe,113.0,SA,AF
Brazil,American Samoa,27.0,SA,OC
Argentina,Angola,33652.0,SA,AF
Brazil,Angola,373158.0,SA,AF
Chile,Angola,775.0,SA,AF
Colombia,Angola,1138.0,SA,AF
Paraguay,Angola,6411.0,SA,AF
Peru,Angola,510.0,SA,AF
Uruguay,Angola,1618.0,SA,AF
Argentina,Aruba,1501.0,SA,
Brazil,Aruba,12697.0,SA,
Brazil,Aruba,12684.0,SA,
Chile,Aruba,1633.0,SA,
Colombia,Aruba,8836.0,SA,
Colombia,Aruba,7318.0,SA,
Paraguay,Aruba,6730.0,SA,
Paraguay,Aruba,7934.0,SA,
Peru,Aruba,1249.0,SA,
Uruguay,Aruba,1486.0,SA,
Guyana,Aruba,34.0,SA,
Argentina,Bahamas,1119.0,SA,
Brazil,Bahamas,235.0,SA,
Brazil,Bahamas,18686.0,SA,
Chile,Bahamas,947.0,SA,
Colombia,Bahamas,5.0,SA,
Ecuador,Bahamas,412.0,SA,
Peru,Bahamas,2578.0,SA,
Guyana,Bahamas,15.0,SA,
Guyana,Bahamas,52.0,SA,
Argentina,Belize,64.0,SA,
Brazil,Belize,1344.0,SA,
Chile,Belize,702.0,SA,
Colombia,Belize,548.0,SA,
Paraguay,Belize,827.0,SA,
Peru,Belize,334.0,SA,
Uruguay,Belize,1.0,SA,
Guyana,Belize,21.0,SA,
Guyana,Belize,275.0,SA,
Brazil,Cayman Islands,725.0,SA,
Chile,Cayman Islands,356.0,SA,
Colombia,Cayman Islands,19.0,SA,
Peru,Cayman Islands,137.0,SA,
Guyana,Cayman Islands,131.0,SA,
Argentina,Chad,135.0,SA,AF
Brazil,Chad,1368.0,SA,AF
Argentina,Cuba,27303.0,SA,
Argentina,Cuba,309542.0,SA,
Brazil,Cuba,15265.0,SA,
Brazil,Cuba,199634.0,SA,
Chile,Cuba,22729.0,SA,
Colombia,Cuba,4175.0,SA,
Ecuador,Cuba,7898.0,SA,
Peru,Cuba,517.0,SA,
Uruguay,Cuba,13274.0,SA,
Uruguay,Cuba,25135.0,SA,
Argentina,Dominica,159.0,SA,
Brazil,Dominica,30.0,SA,
Brazil,Dominica,1791.0,SA,
Chile,Dominica,123.0,SA,
Colombia,Dominica,586.0,SA,
Peru,Dominica,373.0,SA,
Guyana,Dominica,511.0,SA,
Guyana,Dominica,1647.0,SA,
Argentina,Dominican Republic,105732.0,SA,
Brazil,Dominican Republic,120441.0,SA,
Chile,Dominican Republic,28606.0,SA,
Colombia,Dominican Republic,36944.0,SA,
Ecuador,Dominican Republic,32494.0,SA,
Paraguay,Dominican Republic,5903.0,SA,
Peru,Dominican Republic,19734.0,SA,
Uruguay,Dominican Republic,3821.0,SA,
Guyana,Dominican Republic,5729.0,SA,
Argentina,Equatorial Guinea,1565.0,SA,AF
Brazil,Equatorial Guinea,13351.0,SA,AF
Chile,Equatorial Guinea,470.0,SA,AF
Colombia,Equatorial Guinea,167.0,SA,AF
Paraguay,Equatorial Guinea,340.0,SA,AF
Peru,Equatorial Guinea,1255.0,SA,AF
Uruguay,Equatorial Guinea,19.0,SA,AF
Argentina,Eritrea,68.0,SA,AF
Brazil,Eritrea,22366.0,SA,AF
Brazil,French Polynesia,277.0,SA,OC
Chile,French Polynesia,1067.0,SA,OC
Ecuador,French Polynesia,49.0,SA,OC
Peru,French Polynesia,73.0,SA,OC
Uruguay,French Polynesia,5041.0,SA,OC
Argentina,Grenada,285.0,SA,
Brazil,Grenada,46.0,SA,
Brazil,Grenada,6146.0,SA,
Chile,Grenada,287.0,SA,
Colombia,Grenada,147.0,SA,
Peru,Grenada,162.0,SA,
Guyana,Grenada,1165.0,SA,
Guyana,Grenada,3823.0,SA,
Argentina,Guatemala,28514.0,SA,
Brazil,Guatemala,253.0,SA,
Brazil,Guatemala,8856.0,SA,
Chile,Guatemala,50657.0,SA,
Colombia,Guatemala,14028.0,SA,
Ecuador,Guatemala,1988.0,SA,
Paraguay,Guatemala,28.0,SA,
Paraguay,Guatemala,84.0,SA,
Peru,Guatemala,10252.0,SA,
Uruguay,Guatemala,1148.0,SA,
Uruguay,Guatemala,3394.0,SA,
Guyana,Guatemala,5.0,SA,
Brazil,Guinea-Bissau,1848.0,SA,AF
Paraguay,Guinea-Bissau,765.0,SA,AF
Peru,Guinea-Bissau,116.0,SA,AF
Uruguay,Guinea-Bissau,2622.0,SA,AF
Argentina,Haiti,3011.0,SA,
Brazil,Haiti,18933.0,SA,
Chile,Haiti,2035.0,SA,
Colombia,Haiti,35308.0,SA,
Ecuador,Haiti,84.0,SA,
Paraguay,Haiti,42.0,SA,
Peru,Haiti,44671.0,SA,
Uruguay,Haiti,305.0,SA,
Guyana,Haiti,8701.0,SA,
Argentina,Iraq,93284.0,SA,AS
Brazil,Iraq,430800.0,SA,AS
Chile,Iraq,1647.0,SA,AS
Colombia,Iraq,25928.0,SA,AS
Ecuador,Iraq,21137.0,SA,AS
Paraguay,Iraq,16020.0,SA,AS
Uruguay,Iraq,26410.0,SA,AS
Argentina,Lesotho,1517.0,SA,AF
Brazil,Lesotho,461.0,SA,AF
Argentina,Liberia,1095.0,SA,AF
Brazil,Liberia,20052.0,SA,AF
Chile,Liberia,678.0,SA,AF
Colombia,Liberia,415.0,SA,AF
Paraguay,Liberia,115.0,SA,AF
Peru,Liberia,1283.0,SA,AF
Uruguay,Liberia,18.0,SA,AF
Argentina,Mozambique,56800.0,SA,AF
Brazil,Mozambique,37573.0,SA,AF
Chile,Mozambique,4333.0,SA,AF
Colombia,Mozambique,346.0,SA,AF
Paraguay,Mozambique,562.0,SA,AF
Uruguay,Mozambique,22.0,SA,AF
Argentina,Myanmar,4961.0,SA,AS
Brazil,Myanmar,182049.0,SA,AS
Chile,Myanmar,163.0,SA,AS
Colombia,Myanmar,61.0,SA,AS
Paraguay,Myanmar,8091.0,SA,AS
Uruguay,Myanmar,988.0,SA,AS
Brazil,New Caledonia,3203.0,SA,OC
Chile,New Caledonia,94.0,SA,OC
Colombia,New Caledonia,41.0,SA,OC
Ecuador,New Caledonia,1.0,SA,OC
Peru,New Caledonia,16.0,SA,OC
Argentina,Nicaragua,5280.0,SA,
Argentina,Nicaragua,8454.0,SA,
Brazil,Nicaragua,31990.0,SA,
Brazil,Nicaragua,34146.0,SA,
Chile,Nicaragua,23372.0,SA,
Colombia,Nicaragua,951.0,SA,
Ecuador,Nicaragua,15336.0,SA,
Paraguay,Nicaragua,6814.0,SA,
Paraguay,Nicaragua,6132.0,SA,
Peru,Nicaragua,4653.0,SA,
Uruguay,Nicaragua,1819.0,SA,
Uruguay,Nicaragua,1780.0,SA,
Guyana,Nicaragua,7701.0,SA,
Guyana,Nicaragua,6878.0,SA,
Chile,Northern Mariana Islands,238.0,SA,OC
Ecuador,Northern Mariana Islands,19.0,SA,OC
Argentina,Panama,2089.0,SA,
Argentina,Panama,29003.0,SA,
Brazil,Panama,4447.0,SA,
Brazil,Panama,18918.0,SA,
Chile,Panama,40663.0,SA,
Colombia,Panama,46967.0,SA,
Ecuador,Panama,6691.0,SA,
Paraguay,Panama,321.0,SA,
Paraguay,Panama,1271.0,SA,
Peru,Panama,9.0,SA,
Peru,Panama,31794.0,SA,
Uruguay,Panama,2957.0,SA,
Uruguay,Panama,6333.0,SA,
Guyana,Panama,35508.0,SA,
Guyana,Panama,31725.0,SA,
Argentina,Saint Vincent and the Grenadines,130.0,SA,
Brazil,Saint Vincent and the Grenadines,405.0,SA,
Brazil,Saint Vincent and the Grenadines,837.0,SA,
Chile,Saint Vincent and the Grenadines,433.0,SA,
Colombia,Saint Vincent and the Grenadines,440.0,SA,
Peru,Saint Vincent and the Grenadines,519.0,SA,
Guyana,Saint Vincent and the Grenadines,1524.0,SA,
Guyana,Saint Vincent and the Grenadines,3911.0,SA,
Brazil,Samoa,375.0,SA,OC
Chile,Samoa,22.0,SA,OC
Brazil,San Marino,22.0,SA,EU
Argentina,Solomon Islands,75.0,SA,OC
Brazil,Solomon Islands,72.0,SA,OC
Colombia,Solomon Islands,17.0,SA,OC
Argentina,Somalia,523.0,SA,AF
Brazil,Somalia,78731.0,SA,AF
Paraguay,Somalia,210.0,SA,AF
Brazil,Tajikistan,1591.0,SA,AS
Colombia,Tajikistan,104.0,SA,AS
Ecuador,Tajikistan,226.0,SA,AS
Brazil,Timor-Leste,6616.0,SA,AS
Brazil,Tonga,645.0,SA,OC
Chile,Tonga,14.0,SA,OC
Colombia,Tonga,131.0,SA,OC
Argentina,Turkmenistan,45.0,SA,AS
Brazil,Turkmenistan,423.0,SA,AS
Colombia,Turkmenistan,1.0,SA,AS
Ecuador,Turkmenistan,507.0,SA,AS
Paraguay,Turkmenistan,196.0,SA,AS
Argentina,Uzbekistan,3400.0,SA,AS
Brazil,Uzbekistan,12177.0,SA,AS
Chile,Uzbekistan,44.0,SA,AS
Ecuador,Uzbekistan,1155.0,SA,AS
Brazil,Vanuatu,32.0,SA,OC
Colombia,Vanuatu,65.0,SA,OC
Argentina,Viet Nam,2446081.0,SA,AS
Brazil,Viet Nam,1072064.0,SA,AS
Chile,Viet Nam,20667.0,SA,AS
Colombia,Viet Nam,4382.0,SA,AS
Ecuador,Viet Nam,394.0,SA,AS
Paraguay,Viet Nam,149262.0,SA,AS
Peru,Viet Nam,16770.0,SA,AS
Uruguay,Viet Nam,8516.0,SA,AS
Argentina,India,2485047.0,SA,AS
Argentina,India,2080037.0,SA,AS
Brazil,India,1475324.0,SA,AS
Brazil,India,1342316.0,SA,AS
Chile,India,43568.0,SA,AS
Chile,India,30712.0,SA,AS
Colombia,India,8035.0,SA,AS
Colombia,India,2225.0,SA,AS
Ecuador,India,42381.0,SA,AS
Ecuador,India,45042.0,SA,AS
Paraguay,India,154990.0,SA,AS
Paraguay,India,187778.0,SA,AS
Peru,India,7753.0,SA,AS
Peru,India,6506.0,SA,AS
Uruguay,India,4654.0,SA,AS
Uruguay,India,8236.0,SA,AS
Chile,Cook Islands,12.0,SA,OC
Brazil,Faroe Islands,28.0,SA,EU
Brazil,Guam,269.0,SA,OC
Chile,Guam,32.0,SA,OC
Colombia,Guam,92.0,SA,OC
Ecuador,Guam,336.0,SA,OC
Brazil,Montserrat,68.0,SA,
Guyana,Montserrat,30.0,SA,
Argentina,Saint Kitts and Nevis,65.0,SA,
Brazil,Saint Kitts and Nevis,14.0,SA,
Brazil,Saint Kitts and Nevis,2240.0,SA,
Chile,Saint Kitts and Nevis,84.0,SA,
Colombia,Saint Kitts and Nevis,279.0,SA,
Peru,Saint Kitts and Nevis,995.0,SA,
Guyana,Saint Kitts and Nevis,224.0,SA,
Guyana,Saint Kitts and Nevis,757.0,SA,
Brazil,Turks and Caicos Islands,18.0,SA,
Chile,Turks and Caicos Islands,153.0,SA,
Guyana,Turks and Caicos Islands,86.0,SA,
Argentina,Gibraltar,150.0,SA,EU
Brazil,Gibraltar,128.0,SA,EU
Brazil,Anguilla,395.0,SA,
Chile,Anguilla,92.0,SA,
Guyana,Anguilla,64.0,SA,
